iter,infectious_period_0,infectious_period_15,proportionHighRisk_0,proportionHighRisk_2,proportionHighRisk_5,proportionHighRisk_19,proportionHighRisk_25,proportionHighRisk_50,proportionHighRisk_65,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_60,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_60,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_60,relative_vaccineEfficacyVsInfection_H1_0,relative_vaccineEfficacyVsInfection_H1_0.5,relative_vaccineEfficacyVsInfection_H1_5,relative_vaccineEfficacyVsInfection_H1_18,relative_vaccineEfficacyVsInfection_H1_50,relative_vaccineEfficacyVsInfection_H3_0,relative_vaccineEfficacyVsInfection_H3_0.5,relative_vaccineEfficacyVsInfection_H3_5,relative_vaccineEfficacyVsInfection_H3_18,relative_vaccineEfficacyVsInfection_H3_50,relative_vaccineEfficacyVsInfection_B_0,relative_vaccineEfficacyVsInfection_B_0.5,relative_vaccineEfficacyVsInfection_B_5,relative_vaccineEfficacyVsInfection_B_18,relative_vaccineEfficacyVsInfection_B_50,relative_vaccineEfficacyVsHospitalization_H1_0,relative_vaccineEfficacyVsHospitalization_H1_0.5,relative_vaccineEfficacyVsHospitalization_H1_16,relative_vaccineEfficacyVsHospitalization_H1_65,relative_vaccineEfficacyVsHospitalization_H3_0,relative_vaccineEfficacyVsHospitalization_H3_0.5,relative_vaccineEfficacyVsHospitalization_H3_16,relative_vaccineEfficacyVsHospitalization_H3_65,relative_vaccineEfficacyVsHospitalization_B_0,relative_vaccineEfficacyVsHospitalization_B_0.5,relative_vaccineEfficacyVsHospitalization_B_16,relative_vaccineEfficacyVsHospitalization_B_65,relative_vaccineEfficacyVsDeath_H1_0,relative_vaccineEfficacyVsDeath_H1_0.5,relative_vaccineEfficacyVsDeath_H1_18,relative_vaccineEfficacyVsDeath_H1_65,relative_vaccineEfficacyVsDeath_H3_0,relative_vaccineEfficacyVsDeath_H3_0.5,relative_vaccineEfficacyVsDeath_H3_18,relative_vaccineEfficacyVsDeath_H3_65,relative_vaccineEfficacyVsDeath_B_0,relative_vaccineEfficacyVsDeath_B_0.5,relative_vaccineEfficacyVsDeath_B_18,relative_vaccineEfficacyVsDeath_B_65,relative_highRiskvaccineEfficacyVsDeath_H1_0,relative_highRiskvaccineEfficacyVsDeath_H1_0.5,relative_highRiskvaccineEfficacyVsDeath_H1_18,relative_highRiskvaccineEfficacyVsDeath_H1_65,relative_highRiskvaccineEfficacyVsDeath_H3_0,relative_highRiskvaccineEfficacyVsDeath_H3_0.5,relative_highRiskvaccineEfficacyVsDeath_H3_18,relative_highRiskvaccineEfficacyVsDeath_H3_65,relative_highRiskvaccineEfficacyVsDeath_B_0,relative_highRiskvaccineEfficacyVsDeath_B_0.5,relative_highRiskvaccineEfficacyVsDeath_B_18,relative_highRiskvaccineEfficacyVsDeath_B_65,prob_death_0,prob_death_5,prob_death_18,prob_death_50,prob_death_65,ratio_death_strain_H1_0,ratio_death_strain_H1_5,ratio_death_strain_H1_18,ratio_death_strain_H1_50,ratio_death_strain_H1_65,ratio_death_strain_H1_75,ratio_death_strain_H3_0,ratio_death_strain_H3_5,ratio_death_strain_H3_18,ratio_death_strain_H3_50,ratio_death_strain_H3_65,ratio_death_strain_H3_75,ratio_death_highrisk_0,ratio_death_highrisk_5,ratio_death_highrisk_18,ratio_death_highrisk_50,ratio_death_highrisk_65,ratio_death_highrisk_75,prob_hosp_0,prob_hosp_5,prob_hosp_18,prob_hosp_50,prob_hosp_65,ratio_hosp_highrisk_0,ratio_hosp_highrisk_5,ratio_hosp_highrisk_18,ratio_hosp_highrisk_50,ratio_hosp_highrisk_65,ratio_hosp_highrisk_75,lowRiskhospitalizationRate_H1_0,lowRiskhospitalizationRate_H1_5,lowRiskhospitalizationRate_H1_18,lowRiskhospitalizationRate_H1_50,lowRiskhospitalizationRate_H1_65,lowRiskhospitalizationRate_H1_75,lowRiskhospitalizationRate_H3_0,lowRiskhospitalizationRate_H3_5,lowRiskhospitalizationRate_H3_18,lowRiskhospitalizationRate_H3_50,lowRiskhospitalizationRate_H3_65,lowRiskhospitalizationRate_H3_75,lowRiskhospitalizationRate_B_0,lowRiskhospitalizationRate_B_5,lowRiskhospitalizationRate_B_18,lowRiskhospitalizationRate_B_50,lowRiskhospitalizationRate_B_65,lowRiskhospitalizationRate_B_75,highRiskhospitalizationRate_H1_0,highRiskhospitalizationRate_H1_5,highRiskhospitalizationRate_H1_18,highRiskhospitalizationRate_H1_50,highRiskhospitalizationRate_H1_65,highRiskhospitalizationRate_H1_75,highRiskhospitalizationRate_H3_0,highRiskhospitalizationRate_H3_5,highRiskhospitalizationRate_H3_18,highRiskhospitalizationRate_H3_50,highRiskhospitalizationRate_H3_65,highRiskhospitalizationRate_H3_75,highRiskhospitalizationRate_B_0,highRiskhospitalizationRate_B_5,highRiskhospitalizationRate_B_18,highRiskhospitalizationRate_B_50,highRiskhospitalizationRate_B_65,highRiskhospitalizationRate_B_75,beta_H1,beta_H3,beta_B,vac_eff_hospitalization,vac_eff_mortality
959,3.254922657,4.159752385,0.053605942,0.085647926,0.117872421,0.126375782,0.15583771,0.303636237,0.473597841,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.597083077,0.52094778,0.556683907,0.50540913,0,0.618286495,0.30796019,0.296860802,0.174530361,0,0.444384051,0.441599211,0.207352808,0.529518363,0,1,0.810794445,0.898880997,0,1,0.54750306,0.886927898,0,1,0.800732776,0.38585352,0,1,1.570798835,0.319210461,0,1,1.746809843,0.306878614,0,1,1.435376125,0.313664808,0,1,1.495296104,0.423716752,0,1,1.059030533,0.759496021,0,1,1.938440272,0.790190266,3.90E-05,1.00E-05,0.000105358,0.001213994,0.007364054,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.017055054,0.000568763,0.004112193,0.01561789,0.044551053,0.405736785,0.301452551,5.889068365,9.572019916,21.84602809,5.663393052,7.432060824,2.790406198,2.759576364,0.807773561,4.249582571,6.851367818,87.2316496,11.05317853,2.835683501,15.40567596,53.82305338,109.427435,70.7287349,8.617134363,7.662423655,5.515710258,7.041851171,47.0660782,0,2.078088231,6.325957772,8.037913188,33.57170231,28.77473652,18.01011267,3.818638826,44.82911312,179.3745676,316.9860952,146.4649218,10.33511424,4.852312386,30.39704986,35.52614653,48.79636784,142.8349204,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
960,3.662216305,3.454367673,0.037641143,0.090991528,0.109436754,0.121871432,0.160593734,0.304245171,0.467898248,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.634762449,0.52674396,0.468561931,0.398502833,0,0.519743617,0.357522786,0.340778951,0.227557811,0,0.401165136,0.445291992,0.197256828,0.493414967,0,1,0.751829385,0.739120051,0,1,1.017082387,0.865400084,0,1,0.687575456,0.282779751,0,1,1.877780934,0.23225029,0,1,1.076407111,0.312727432,0,1,1.64961683,0.44121517,0,1,1.082538353,0.402663946,0,1,0.739338033,0.611450896,0,1,2.970203671,0.852109207,3.59E-05,1.00E-05,0.000134578,0.001361046,0.011587217,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.013614392,0.000463122,0.003957684,0.014341878,0.04623522,0.16227639,0.351931667,6.987585473,6.02435826,4.855577171,3.723936884,3.611195766,2.470480843,0.759595276,0.692755064,2.606733181,4.202692271,35.08736835,6.033913311,9.277781659,23.01673312,58.35947681,176.0776434,48.51676008,10.84003286,4.915488528,10.37146525,11.86671503,54.02012506,0,4.345862298,5.202417017,10.70486624,20.59319213,71.64793122,16.13246656,4.914566038,52.23139493,216.9133764,439.681562,585.0706226,8.254647662,2.910051799,45.76480569,54.34985546,22.00965255,234.7005209,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
961,3.357281073,4.453840199,0.039815402,0.089606218,0.117495986,0.117133837,0.160302158,0.299237191,0.464611422,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.646466871,0.688925297,0.497109711,0.323213035,0,0.614331596,0.246400089,0.14928194,0.440769913,0,0.515237161,0.516404183,0.235377437,0.343073367,0,1,0.804176297,0.696199864,0,1,0.790917545,0.490358146,0,1,0.929188936,0.576493968,0,1,2.207809002,0.328706706,0,1,1.961173884,0.266221757,0,1,1.311454518,0.189100003,0,1,1.551119427,0.438648424,0,1,0.725739343,0.591679055,0,1,2.164102042,1.523288472,4.16E-05,1.00E-05,0.000117409,0.001433562,0.016373138,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.010412696,0.000657072,0.003696788,0.019123116,0.034045984,0.109928313,0.483109781,5.071290626,7.540288231,7.07645733,5.882159127,5.07118324,2.375327793,2.760872172,0.709472817,4.985633201,8.038061692,61.43940891,12.03377578,14.22373774,18.78268285,42.96647149,8.65250207,28.32055434,10.71793997,6.584034406,4.986600703,8.756480051,9.696779476,0,5.69298706,21.75607237,7.313210311,39.38650229,39.32003717,8.995732986,4.018282045,62.87752729,254.2044286,351.6672292,672.5394046,6.727689911,3.772298626,29.14395667,22.56783114,64.71100955,135.3927935,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
962,3.587676743,4.619961619,0.039609861,0.083317363,0.117261801,0.124669837,0.157463094,0.310553409,0.466245082,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.738678927,0.700934385,0.515591292,0.253508123,0,0.615018774,0.292717275,0.365783258,0.226753753,0,0.557637637,0.514280984,0.231830292,0.333907564,0,1,0.688372785,0.527241375,0,1,0.571842118,0.402042653,0,1,0.45734817,0.499464642,0,1,2.303360596,0.401067642,0,1,1.273096922,0.52668852,0,1,1.102076956,0.202775473,0,1,1.718249714,0.51918364,0,1,1.2633109,0.429062273,0,1,1.782260166,0.826047938,2.03E-05,1.00E-05,8.50E-05,0.001082533,0.005193874,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.0133843,0.000662044,0.002962155,0.019272325,0.030112417,0.34442797,0.577156344,5.7124141,11.8846479,15.56397317,7.733436296,4.370762371,3.556139801,1.579988334,0.295390777,2.206658802,3.557674395,42.67348432,1.764721122,10.52522997,28.47779347,22.48533395,57.06207569,25.21770413,6.101513614,7.569342287,8.474854135,8.837185964,44.37353731,0,5.937908276,9.315026736,13.86691321,17.43260454,6.623349311,6.438443419,3.161778079,28.61869812,293.8760608,202.7190047,662.0959897,9.731978682,2.296657219,48.63011863,60.52575212,61.20815296,161.7952918,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
963,4.18477901,4.040086884,0.046286904,0.08646908,0.115368703,0.12159219,0.156805606,0.297840629,0.462773513,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.719149154,0.593450942,0.682909152,0.351268569,0,0.602020918,0.388581933,0.231199021,0.326638017,0,0.559298108,0.499011375,0.394828632,0.538490602,0,1,0.507121308,1.454435347,0,1,0.770222952,0.264894183,0,1,0.628142288,0.723932584,0,1,1.106057634,0.282360268,0,1,1.539639703,0.653166804,0,1,1.123623568,0.326503916,0,1,1.321191031,0.499113866,0,1,1.225455998,0.455878593,0,1,2.987120975,1.467690577,3.17E-05,1.00E-05,0.000125953,0.001043779,0.008360667,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.018564371,0.000622683,0.003973149,0.01655066,0.036454597,0.401842952,0.743349507,4.250535509,8.260863094,7.724018522,5.496731156,14.68679578,6.054583529,0.980649344,0.437357557,0.551962353,0.889898488,68.75795866,11.44664581,14.58721253,11.10667193,31.64208052,65.71164118,23.12596575,6.676234326,4.331143257,12.32779628,8.633320616,20.3864158,0,3.076643347,10.5264474,16.99968867,4.360502593,26.96063103,21.65865592,3.936140428,49.14199719,112.1088939,359.2918027,848.5776154,12.53520478,4.755934884,55.57500277,12.24715532,85.96237478,161.5384737,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
964,3.737381676,3.857552536,0.048749511,0.078103489,0.11518717,0.126771929,0.155674744,0.302247212,0.463784384,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.647996279,0.484733004,0.475118602,0.300888678,0,0.617654304,0.351483124,0.289696054,0.411788967,0,0.558699181,0.544265856,0.423752317,0.488380367,0,1,0.93133474,0.60129171,0,1,0.528297684,0.608638412,0,1,0.990104138,0.42159441,0,1,1.235266003,0.329806031,0,1,1.468376674,0.328787554,0,1,1.260162841,0.215700183,0,1,1.1172864,0.556098976,0,1,1.613769305,0.426322781,0,1,1.475843372,0.893465097,2.29E-05,1.00E-05,9.30E-05,0.001623262,0.011446836,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.016929249,0.000468984,0.003120573,0.018453349,0.043497906,0.343317095,0.623090801,6.947452663,8.446835527,4.674616652,3.147114695,6.818539189,3.371101634,1.120419387,0.842356028,3.076235714,4.959645335,72.8433494,1.785395922,10.86770422,8.7275723,49.92417725,50.2300548,43.91379199,10.80731592,3.449136123,4.786018094,10.4134489,53.742275,0,3.793566382,11.77615833,28.86658832,24.30226214,32.68455381,23.90918258,3.456285303,48.24783878,145.6980106,246.3396991,105.3853752,18.08181009,3.065838473,24.88275974,105.4715959,66.6297358,199.9975153,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
965,2.55889459,4.079482162,0.037674448,0.081595808,0.111633994,0.126301573,0.156425743,0.30927779,0.462164279,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.623800333,0.586868091,0.482502286,0.302078011,0,0.534874873,0.376666256,0.144236356,0.255102044,0,0.496787605,0.504799839,0.324807424,0.39458708,0,1,0.72589263,0.6867905,0,1,0.567855796,0.469011566,0,1,1.035800385,0.398903129,0,1,2.381386422,0.461424767,0,1,1.285412041,0.367792348,0,1,1.102500568,0.348274895,0,1,1.538460246,0.544733616,0,1,1.420964937,0.624539556,0,1,1.660819071,0.769673001,5.29E-05,1.00E-05,0.000105813,0.001841179,0.008930832,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.018263456,0.000569163,0.003729556,0.014504043,0.04335859,0.347528712,0.508214235,5.483755432,24.52779169,21.77448406,3.654562502,14.69226435,3.436611071,1.32330387,0.812290047,5.950706906,9.593996849,74.86247261,10.10715432,16.61325233,15.38155765,29.03700082,206.735692,52.31821347,6.858041415,5.973226839,4.683845001,15.3349263,34.38842719,0,1.63215681,8.912427883,7.350675321,47.01058456,55.90544159,11.23850142,5.832492247,19.97203543,173.9956636,493.9866162,443.6288442,7.310012757,3.130981922,39.6952341,69.10533902,45.14273297,300.8255868,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
966,4.129889941,3.767903132,0.038297906,0.089326069,0.112187273,0.121552855,0.151028091,0.308882177,0.471369742,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.736852115,0.634752395,0.509570333,0.309471435,0,0.61711482,0.204341064,0.311816267,0.282327653,0,0.509135212,0.425411531,0.336954642,0.187935624,0,1,0.581199057,0.877132453,0,1,1.081976295,0.459920456,0,1,0.222986059,0.5293034,0,1,1.326005805,0.399656166,0,1,1.393422127,0.221656989,0,1,1.061153785,0.235107992,0,1,1.387382383,0.479343056,0,1,1.793499601,0.607263093,0,1,2.036208688,0.636545458,3.59E-05,1.00E-05,9.08E-05,0.001252791,0.006868059,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.016782994,0.000485218,0.003905848,0.012809777,0.04508312,0.395631136,0.454910369,9.17122083,6.438452985,9.362779563,6.80250309,10.44584623,3.877073271,1.500218911,0.402015171,3.222193139,5.194964449,12.31868217,12.17947937,10.46158001,12.12070405,21.46528304,185.1179469,57.82562564,8.903298386,7.381097787,6.539014286,14.96766597,15.83649988,0,5.086390234,11.58193658,3.829901827,25.4553258,11.90836993,2.250721813,6.667277418,35.86245462,215.5206417,242.9481589,515.5268407,4.319618423,3.599100858,11.38823082,65.4641357,42.28754952,165.1058076,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
967,4.522284391,3.951829323,0.04090253,0.087803411,0.116289327,0.114854623,0.155445278,0.294843348,0.472003169,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.708679219,0.436930572,0.564130575,0.314124147,0,0.625920652,0.282201931,0.332706174,0.237816417,0,0.535944141,0.432645908,0.403440993,0.545005356,0,1,0.832837454,0.656770193,0,1,0.818359626,0.622958464,0,1,0.628142884,0.70708122,0,1,1.393185633,0.348254363,0,1,1.475387048,0.241628742,0,1,1.179228947,0.206528143,0,1,1.089277424,0.512909702,0,1,1.199150964,0.684149647,0,1,1.521655009,0.92666461,4.24E-05,1.00E-05,7.33E-05,0.002044739,0.009675329,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.016898539,0.000418834,0.004009599,0.019775506,0.027930304,0.269434958,0.828515061,8.224216589,12.91169295,9.697572491,6.221202509,13.7731601,3.169633043,1.319415416,0.611720673,6.872485194,11.08012919,68.91395842,9.415986487,11.97344715,9.60558745,30.40642035,79.17734754,23.58125861,8.462388887,6.91391377,9.497389627,11.59073103,38.19391309,0,6.515585611,5.181795143,18.68453801,54.29263303,10.451077,3.737742033,5.676633809,52.26184693,256.0649567,371.3606341,684.2591799,7.443247866,2.603193169,40.98588098,9.285359175,37.16037724,268.6825102,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
968,4.095796647,3.843440872,0.040532446,0.08965175,0.116723407,0.122728922,0.157798845,0.306092604,0.471905679,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.481466674,0.500634953,0.559998014,0.387832264,0,0.637306759,0.331922905,0.249482015,0.214567052,0,0.536956793,0.530987225,0.30762158,0.398725291,0,1,0.920678288,0.592879133,0,1,1.367623451,0.52208838,0,1,0.555163216,0.395687538,0,1,1.218530588,0.427919315,0,1,1.314769736,0.534831328,0,1,0.965386023,0.189716178,0,1,1.310661468,0.47188938,0,1,1.000835562,0.589182428,0,1,1.967385997,0.865756042,4.07E-05,1.00E-05,0.000126544,0.001237199,0.005303442,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.017456223,0.000448703,0.003631379,0.017471333,0.034681395,0.51202119,0.594317995,7.885144799,13.31800517,3.01989138,2.067682985,12.02344061,2.678763043,1.865241562,0.473067697,5.918443047,9.541979606,53.97183504,2.994287584,14.47652678,29.83926049,39.12664334,104.6698575,31.52150593,5.035378626,4.525494059,1.425407881,8.687374935,10.78076952,0,2.761810261,23.61614631,10.52820928,46.75570007,38.68687706,21.14982063,2.883967914,32.26788082,294.9058587,378.7308879,173.1220388,6.013696972,3.661265277,31.44391485,38.88845752,22.06880175,181.799491,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
969,5.051571775,4.060081553,0.033875405,0.088616901,0.122192225,0.123081978,0.152456632,0.306023513,0.467990288,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.684662973,0.619267404,0.511994702,0.470390975,0,0.517020146,0.222326906,0.246535082,0.318353561,0,0.51436733,0.496735324,0.324064669,0.423805177,0,1,0.66556075,0.908621424,0,1,0.680694109,0.667239321,0,1,0.57577866,0.398643709,0,1,1.328421193,0.338055297,0,1,2.309817506,0.403623626,0,1,1.694999989,0.346920749,0,1,0.902517208,0.476791518,0,1,1.410164036,0.494254299,0,1,2.914194114,0.834394329,4.42E-05,1.00E-05,0.00011282,0.001844986,0.009583543,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.015973028,0.000482953,0.003678021,0.01816543,0.028123213,0.307549206,0.605123458,6.840423323,9.534614555,7.818481316,3.930069423,20.10205141,2.355650658,1.361752729,0.245549066,1.940389473,3.128383028,50.98297567,9.739771405,6.338556202,14.50415902,67.38042107,214.08393,6.733075053,4.119591063,6.926642126,5.223661372,3.996699751,12.25159903,0,4.288491154,9.117356376,12.77163762,15.32907684,18.27998345,12.13309481,6.038022671,31.38421104,294.8135804,255.8748027,506.1385398,12.26740866,3.596982962,43.07002039,49.54166885,88.49821262,323.9486938,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
970,3.161093415,3.847957376,0.033627709,0.094924516,0.117135675,0.125215547,0.156093238,0.296815932,0.463264601,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.693765866,0.4824765,0.550843143,0.367559431,0,0.589546253,0.334767015,0.200713378,0.391047806,0,0.410827066,0.502964155,0.341216643,0.433658581,0,1,0.865118917,0.823528647,0,1,0.740447659,0.498900764,0,1,0.786037496,0.354775611,0,1,1.759850646,0.262311337,0,1,1.783329468,0.280767844,0,1,1.033333825,0.328606139,0,1,1.488249343,0.412295907,0,1,0.868914116,0.428195009,0,1,4.235599462,0.719555049,4.69E-05,1.00E-05,0.00013112,0.00129593,0.020088449,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.014491889,0.000637938,0.00296518,0.016947912,0.031566696,0.160426099,0.939131662,4.572299072,5.70370805,9.909485934,5.923261088,2.982290206,2.22288333,0.429653753,0.811278732,4.51072152,7.272387756,71.20034603,9.653389481,14.93679288,8.123905589,31.38239176,71.23530092,38.67377649,1.76816702,9.546829526,6.579332445,7.890188352,76.99960107,0,2.890186062,19.54133977,8.022563108,35.63470001,29.13552824,21.34262158,1.626753226,71.03467894,257.8228414,473.0436442,611.0051691,7.398487918,2.000602633,10.65100738,46.63362967,63.35826133,263.1430231,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
971,3.286067367,4.1209351,0.033029216,0.093048852,0.115276286,0.126305165,0.1658513,0.308421839,0.472606621,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.63233868,0.494728527,0.478110489,0.295897812,0,0.542626113,0.262615338,0.263697487,0.406415473,0,0.40124624,0.543143698,0.238564036,0.396042426,0,1,0.990378679,0.530935599,0,1,0.617174825,0.514387269,0,1,0.218157576,0.475034177,0,1,1.255252526,0.330496288,0,1,1.361115996,0.359479997,0,1,1.214843902,0.365357046,0,1,0.795808883,0.409038229,0,1,1.90959698,0.434715674,0,1,1.741821063,1.161218914,5.91E-05,1.00E-05,9.07E-05,0.000946902,0.006617756,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.011865722,0.000576768,0.004255803,0.013292804,0.044836944,0.173626721,0.594140572,4.390250081,22.89464974,10.14253836,5.443304012,14.45736438,3.379317028,1.284000606,0.566504538,2.626719001,4.234914307,85.90969769,7.800329069,15.43230752,17.9992643,56.16429454,142.5235369,57.50487617,9.943741,1.24710167,3.48240213,4.967765139,42.24337502,0,3.375675284,10.44447462,25.90530378,20.7510801,28.34288412,15.06153542,0.607944504,91.70078628,220.950488,304.3529028,619.1485602,9.999991261,3.736805085,38.16521365,38.71448087,49.55944871,184.0537298,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
972,3.554782152,4.389941706,0.046868915,0.094234692,0.11769568,0.123564705,0.157128374,0.306901331,0.469636884,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.694641474,0.573411436,0.527442624,0.511245246,0,0.576135874,0.212062382,0.343520273,0.351696623,0,0.537791073,0.501305716,0.148708786,0.443762574,0,1,0.677235817,0.586783232,0,1,0.697236954,0.385962294,0,1,0.679981119,0.59861954,0,1,1.618982405,0.258304334,0,1,1.517253805,0.372918147,0,1,1.014384939,0.230500318,0,1,1.249433828,0.596131062,0,1,2.234884151,0.600150099,0,1,1.970248328,1.145208608,5.39E-05,1.00E-05,0.000105342,0.000959732,0.004441654,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.010081922,0.000586841,0.003510512,0.018856536,0.043793482,0.267311044,0.33093125,9.434456518,12.38039883,8.238432036,6.816877686,17.21176219,6.628639737,2.333217566,0.977129282,6.666035445,10.74728164,88.01668481,3.008871593,12.46535112,21.80276656,60.78483251,148.7438767,21.15503517,4.473100974,9.606484184,1.466772465,10.46892894,42.62468044,0,3.35730801,17.9738394,3.962764284,52.66168002,7.700770284,11.69322335,3.246205434,43.17523224,248.1478161,440.5582114,456.5561789,6.794659188,2.425853786,32.26947267,104.7858838,88.95066728,218.7326225,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
